time,device,task,cpu,energy,response,deadline,label
04:53:13,Device_2,SensorRead,23.57915972662913,26.571163266507067,98.16924143345223,150,normal
04:53:13,Device_1,SensorRead,23.7159025862423,65.0613509967863,174.4813914778685,150,normal
04:53:13,Device_4,Maintenance,30.278223048280537,24.199132078499737,232.651531478905,200,anomaly
04:53:13,Device_3,SensorRead,64.61416819130663,14.598359214939736,233.60477118131,150,anomaly
04:53:14,Device_2,SensorRead,28.250336808437346,70.59870196369147,66.87226151950225,150,normal
04:53:14,Device_1,ControlSignal,45.94861146248908,84.40487709228256,163.16439667531588,100,anomaly
04:53:14,Device_5,SensorRead,78.36884381192439,43.238282049310975,52.67611937745067,150,normal
04:53:15,Device_4,Maintenance,33.715677766258565,60.16970749080643,117.78958857429942,200,normal
04:53:15,Device_3,SensorRead,31.910787333768027,60.73054683084309,180.09652788127028,150,anomaly
04:53:15,Device_1,Maintenance,63.78141465691883,86.96370465509227,71.80175453799622,200,anomaly
04:53:15,Device_5,SensorRead,96.65546781922073,66.21568731007156,195.24568202315214,150,anomaly
04:53:15,Device_2,SensorRead,49.10454585918856,52.787279873716656,166.63128431064402,150,anomaly
04:53:15,Device_4,Maintenance,24.162740101834366,26.815126635028356,99.71645902122721,200,normal
04:53:16,Device_3,SensorRead,97.63994323913423,47.41473551584552,152.2771979512401,150,anomaly
04:53:16,Device_1,Maintenance,80.45564632400263,76.35672712328095,204.61785685235293,200,normal
04:53:16,Device_5,Maintenance,82.60726956221453,17.840227423536827,50.968769473957096,200,normal
04:53:16,Device_2,SensorRead,57.95526729419275,13.648976561870025,223.34570927645765,150,anomaly
04:53:16,Device_4,SensorRead,94.97299539339562,17.26161823480222,125.03470005303757,150,anomaly
04:53:16,Device_5,ControlSignal,78.53145392025112,36.725524868133434,230.65081964108936,100,anomaly
04:53:16,Device_1,Maintenance,22.193111755412378,61.12323258093549,132.50081313462005,200,normal
04:53:17,Device_3,ControlSignal,46.57143390679653,10.349230778426053,99.38833355348092,100,anomaly
04:53:17,Device_1,SensorRead,28.01642956716254,83.11313092737615,229.64066102217126,150,anomaly
04:53:17,Device_4,Maintenance,40.69098913866324,48.298993320807995,91.61168545923881,200,normal
04:53:17,Device_2,Maintenance,96.21479772627687,26.556711953519727,239.3598447569252,200,anomaly
04:53:18,Device_5,Maintenance,97.26430481752038,31.31445441285713,72.12203447220512,200,anomaly
04:53:18,Device_3,SensorRead,22.811350287953633,38.40503370642304,183.33868642195722,150,normal
04:53:18,Device_4,Maintenance,51.14550550277108,79.73303734088591,68.64906132332682,200,anomaly
04:53:18,Device_2,SensorRead,81.5050831624574,33.632086201222094,237.22376569236613,150,anomaly
04:53:18,Device_1,Maintenance,47.55549400182147,70.41274834697711,64.35213648909163,200,normal
04:53:19,Device_2,ControlSignal,28.118934058653924,56.0895112769219,166.7026075741611,100,anomaly
04:53:19,Device_4,ControlSignal,89.29682696719854,50.030972659430475,128.17702788481307,100,anomaly
04:53:19,Device_3,ControlSignal,61.75398852045022,39.22669574385468,174.90952801900863,100,anomaly
04:53:19,Device_5,Maintenance,28.39369444480458,21.10238992095016,145.792156675988,200,normal
04:53:20,Device_1,Maintenance,26.886715298720006,57.6776706697591,75.97493920194738,200,normal
04:53:20,Device_2,SensorRead,44.2955204980681,58.09279334794236,152.09441049709568,150,anomaly
04:53:20,Device_4,SensorRead,58.43492145107058,40.72969570078632,160.28858787917483,150,anomaly
04:53:20,Device_3,Maintenance,73.45539302184962,48.602689271086945,190.13943435822875,200,normal
04:53:21,Device_5,SensorRead,94.6388146535732,20.937620907294423,181.21154535231506,150,anomaly
04:53:21,Device_1,Maintenance,54.18344979133954,80.95360482905035,80.93626792988397,200,anomaly
04:53:21,Device_2,Maintenance,99.02887821568511,43.48624224072072,53.777582812514346,200,anomaly
04:53:21,Device_4,SensorRead,20.712610144095667,28.0649459391776,94.05120683723769,150,normal
04:53:21,Device_3,Maintenance,42.99677982466196,62.07756266701651,121.08930805590347,200,normal
04:53:22,Device_2,SensorRead,48.35711808852264,36.54082955368489,100.96831720305576,150,normal
04:53:22,Device_1,SensorRead,61.59419462613329,74.51999584489451,140.66823966772625,150,normal
04:53:22,Device_5,Maintenance,52.16577157067014,13.635851402488726,84.64371146477879,200,normal
04:53:22,Device_2,ControlSignal,44.224232738648055,58.56915879754077,103.42684700605709,100,anomaly
04:53:22,Device_3,SensorRead,99.08509819188123,36.84091882784814,64.01816190540151,150,anomaly
04:53:22,Device_4,ControlSignal,47.1414842552342,62.68434074348664,248.17586165835556,100,anomaly
04:53:23,Device_4,ControlSignal,43.194396974985274,43.00564223591295,145.58606542266173,100,anomaly
04:53:23,Device_1,SensorRead,76.52568255681368,60.62784079622616,220.1427256231928,150,anomaly
04:53:23,Device_3,SensorRead,73.65997162730451,24.815366086985165,50.26604730164239,150,normal
04:53:23,Device_5,SensorRead,63.78976263992028,75.96758008102884,87.80611599794867,150,anomaly
04:53:23,Device_2,Maintenance,93.36376515764114,55.84218763439392,239.32925985600508,200,anomaly
04:53:24,Device_4,ControlSignal,24.53715570364002,44.81243166611626,51.42091811288472,100,normal
04:53:24,Device_1,Maintenance,95.40638660216952,50.25814071860398,83.35414706391208,200,anomaly
04:53:25,Device_2,Maintenance,35.030895329091976,75.18024804930971,222.0503585745471,200,normal
04:53:25,Device_4,Maintenance,68.2363708347317,81.56638942192254,187.71151119850603,200,anomaly
04:53:25,Device_3,SensorRead,33.0731837362271,88.04101546584702,133.68351463127297,150,anomaly
04:53:25,Device_5,ControlSignal,91.07301734216327,15.404190392200983,176.1921749873256,100,anomaly
04:53:25,Device_1,SensorRead,54.320252141574564,37.37983100163796,149.18742596627305,150,anomaly
04:53:25,Device_2,ControlSignal,64.29343123345609,14.53434688401198,213.4006889008649,100,anomaly
04:53:26,Device_5,ControlSignal,89.00573286982294,66.79595595935433,95.13528151555028,100,anomaly
04:53:26,Device_2,SensorRead,34.29371318533023,75.74377369149255,134.87579728040595,150,anomaly
04:53:26,Device_4,SensorRead,74.64187566953939,17.603423160347027,113.68100535159722,150,normal
04:53:26,Device_3,Maintenance,50.36167499610826,88.18791917557152,236.9919011567756,200,normal
04:53:26,Device_1,SensorRead,44.425007799734985,24.76011645128782,123.1783957979043,150,normal
04:53:27,Device_5,ControlSignal,31.234112533411462,68.715247106802,83.42394008012272,100,normal
04:53:27,Device_1,Maintenance,70.47159220798932,84.6522347754721,241.59189034322074,200,normal
04:53:27,Device_2,SensorRead,34.007055903650205,19.71074674735643,222.02797991331772,150,anomaly
04:53:27,Device_3,Maintenance,85.59996180572848,79.37839055720286,67.48334846949697,200,anomaly
04:53:28,Device_4,Maintenance,70.11894911321677,78.18697020268202,198.2055272774139,200,normal
04:53:28,Device_5,Maintenance,52.94011220228653,83.49870897193065,223.53762581301098,200,normal
04:53:29,Device_1,ControlSignal,63.20352352676046,57.19868523293543,181.33760606299424,100,anomaly
04:53:29,Device_5,SensorRead,62.92556149098564,84.08139575358663,171.58973888941406,150,anomaly
04:53:29,Device_3,ControlSignal,93.64524967302843,42.8013164085737,107.17730205285562,100,anomaly
04:53:29,Device_4,ControlSignal,26.354583079578575,62.628260459602565,153.84738899688526,100,anomaly
04:53:29,Device_2,ControlSignal,75.8256480427414,62.562641483302386,222.9341715077117,100,anomaly
04:53:29,Device_5,Maintenance,55.29740960307539,58.598521461499985,120.69587004256573,200,normal
04:53:30,Device_4,SensorRead,76.07488472681818,19.094127367018334,189.23937425905248,150,anomaly
04:53:30,Device_1,SensorRead,89.43730194068156,36.268795259875816,227.8715263322567,150,anomaly
04:53:30,Device_3,Maintenance,81.85901638126711,80.22114141356678,246.57572023885496,200,anomaly
04:53:30,Device_1,Maintenance,93.72562902423802,44.2192667023395,132.17967222497504,200,anomaly
04:53:30,Device_2,ControlSignal,29.182401622189317,70.11675458348824,127.04821432170851,100,normal
04:53:30,Device_4,ControlSignal,89.54048491817173,79.65724718429439,128.24264143150643,100,anomaly
04:53:31,Device_5,ControlSignal,75.97922333243383,73.76082994757033,157.3413955636987,100,anomaly
04:53:31,Device_3,Maintenance,76.60922416444575,73.46262784131525,106.31826763513155,200,normal
04:53:31,Device_4,SensorRead,53.016488879864085,46.8801700022103,105.99903959821151,150,normal
04:53:31,Device_5,Maintenance,58.490301926075325,11.426694816882748,245.3457998699961,200,normal
04:53:31,Device_1,SensorRead,77.65281234836021,83.74281629003673,164.37234801738873,150,anomaly
04:53:32,Device_2,SensorRead,32.982703145483434,82.53109169154469,192.59700029499763,150,anomaly
04:53:32,Device_4,ControlSignal,29.65031638973759,87.48034618132118,83.59758683667059,100,anomaly
04:53:32,Device_3,Maintenance,82.04487016209833,55.09449907688257,87.69689396495951,200,normal
04:53:32,Device_2,ControlSignal,64.55872744586523,82.95580588263854,141.74848154014842,100,anomaly
04:53:32,Device_5,ControlSignal,34.862828099591674,88.19941397549955,184.8466890947322,100,anomaly
04:53:33,Device_3,Maintenance,20.096351194033968,29.586349033138,233.30798687815306,200,normal
04:53:33,Device_1,ControlSignal,27.99228937871454,64.5295528734818,101.09984195129873,100,anomaly
04:53:33,Device_5,ControlSignal,61.61150781381502,37.50034727413353,92.01207793585618,100,normal
04:53:33,Device_4,ControlSignal,34.581335856084195,61.02825855819535,224.35550919527984,100,anomaly
04:53:34,Device_2,Maintenance,85.74056637990276,75.19005164352242,241.3852787066399,200,anomaly
04:53:34,Device_3,Maintenance,85.15217301132951,57.111412305441974,65.77034704946219,200,normal
04:53:34,Device_1,ControlSignal,57.06524833615515,14.85517508266681,52.86265443369806,100,normal
04:53:35,Device_5,Maintenance,32.9826945656641,56.327663196369635,207.13205320666614,200,normal
04:53:35,Device_2,ControlSignal,89.32994272242597,14.195606811721913,95.74631834766396,100,normal
04:53:35,Device_4,ControlSignal,36.96927343578472,84.7417121194812,132.77915908214095,100,anomaly
04:53:35,Device_1,ControlSignal,30.99670467167833,53.96013844804392,175.74342072478015,100,anomaly
04:53:35,Device_3,ControlSignal,93.80292952184217,83.59725245415183,190.4110458377037,100,anomaly
04:53:35,Device_2,SensorRead,30.98437236485247,65.52542730518456,225.97353648673308,150,anomaly
04:53:36,Device_5,Maintenance,47.873082882420796,68.03056984894388,219.79595386857687,200,normal
04:53:36,Device_4,Maintenance,40.99680749257401,40.621425113903214,195.13175276921643,200,normal
04:53:36,Device_3,ControlSignal,47.726481052654755,24.09950718256562,116.402645741389,100,anomaly
04:53:36,Device_1,ControlSignal,25.431774972035903,54.15588219002112,125.15609881820457,100,anomaly
04:53:36,Device_2,ControlSignal,70.71886251477157,50.06426556046303,227.20208971039114,100,anomaly
04:53:36,Device_5,Maintenance,82.50288562079113,33.16759296183709,235.27462404903267,200,anomaly
04:53:37,Device_2,SensorRead,76.60744235454519,52.72092957284116,221.2929182061664,150,anomaly
04:53:37,Device_4,SensorRead,30.722898815104863,78.46102747969755,148.80182690817034,150,anomaly
04:53:37,Device_5,Maintenance,45.84586388229009,16.006226250855455,86.21138024038513,200,normal
04:53:37,Device_1,ControlSignal,73.84290377312226,59.826825165585944,79.12058366781119,100,normal
04:53:37,Device_3,Maintenance,46.59018861707375,23.92040869597424,101.55970611476921,200,normal
04:53:38,Device_4,ControlSignal,45.657823533781155,62.67054509402661,217.14311341806712,100,anomaly
04:53:38,Device_3,Maintenance,88.09643915148017,10.27612754922334,231.23598606309486,200,anomaly
04:53:38,Device_5,Maintenance,55.10577593712193,87.60998510308357,162.4187838548644,200,anomaly
04:53:38,Device_1,ControlSignal,52.40593180657419,79.23404488963489,88.3866234847194,100,anomaly
04:53:38,Device_2,Maintenance,69.45246438190445,36.635311633063154,217.34900334647222,200,normal
04:53:39,Device_1,Maintenance,22.13351207697243,64.08060649270024,50.32485403724254,200,normal
04:53:39,Device_2,Maintenance,93.8926136077367,14.503732758529653,221.2993755322177,200,anomaly
04:53:39,Device_4,ControlSignal,91.7281248616148,85.6812202682365,203.8022914628469,100,anomaly
04:53:40,Device_5,ControlSignal,54.89967471799599,61.45374357148426,197.24755688759475,100,anomaly
04:53:40,Device_3,ControlSignal,62.32912326811176,45.24817809852367,247.98254574273184,100,anomaly
04:53:40,Device_1,SensorRead,68.70831401273793,11.186071249243916,141.09845200223566,150,normal
04:53:40,Device_3,Maintenance,25.49852146223696,59.786836088764815,122.8044890172037,200,normal
04:53:40,Device_4,Maintenance,23.543511058269146,13.089465477017512,89.78540401678615,200,normal
04:53:41,Device_1,ControlSignal,80.90300652766258,14.300481019200415,96.29284988701754,100,normal
04:53:41,Device_2,Maintenance,89.55533161664684,21.037461716643577,219.1583219053964,200,normal
04:53:41,Device_5,SensorRead,29.532472797704024,64.93672591323687,105.72425895478037,150,normal
04:53:41,Device_4,Maintenance,67.97815906399401,30.268557043188125,112.41871348058132,200,normal
04:53:41,Device_1,Maintenance,26.69542563723569,55.963369819104244,142.7506372393562,200,normal
04:53:41,Device_3,SensorRead,47.55765455177411,38.24280162571859,111.98467242182136,150,normal
04:53:41,Device_2,SensorRead,29.181095398309242,41.12062693145396,70.94515864688148,150,normal
04:53:42,Device_4,ControlSignal,44.34077841510228,35.59354983595532,82.97051459245242,100,normal
04:53:42,Device_5,Maintenance,91.94314899340614,10.553002915526495,178.67958711097398,200,anomaly
04:53:42,Device_2,Maintenance,72.32332247531367,22.401095542886633,188.91535002936615,200,normal
04:53:42,Device_3,ControlSignal,48.25397340862894,36.692026157665055,153.4230762540662,100,anomaly
04:53:42,Device_5,Maintenance,28.465911884094286,89.03029489824925,198.77828614487098,200,anomaly
04:53:42,Device_1,Maintenance,46.962391265110874,59.75855064668842,108.0474577796517,200,normal
04:53:42,Device_3,SensorRead,59.183095533288835,22.824329169850877,182.52894359894623,150,anomaly
04:53:43,Device_5,SensorRead,28.222167190925404,29.315038798743245,107.03195949885497,150,normal
04:53:43,Device_4,Maintenance,83.8788144143594,66.63369431669383,139.19702062600493,200,normal
04:53:43,Device_2,Maintenance,98.69078441266697,71.59869472534305,166.71502042248028,200,normal
04:53:44,Device_1,SensorRead,90.91340417248443,46.09258514856285,196.14958803136935,150,anomaly
04:53:44,Device_3,ControlSignal,99.72912898324763,42.55129466230961,116.58881996116818,100,anomaly
04:53:44,Device_4,ControlSignal,33.355178841199915,55.16748147891371,185.4322325644045,100,anomaly
04:53:44,Device_3,Maintenance,78.7833668895568,33.63690214739457,248.95575019462234,200,anomaly
04:53:44,Device_5,SensorRead,74.57759023915224,22.79631508796589,182.9956096558881,150,anomaly
04:53:45,Device_2,Maintenance,88.98816639550971,25.28627078018216,106.80858266674373,200,normal
04:53:45,Device_1,SensorRead,21.975430301295873,86.4431951054124,58.59043005877503,150,normal
04:53:45,Device_3,SensorRead,40.009415935515655,21.06457769526349,245.50280351231442,150,anomaly
04:53:45,Device_5,ControlSignal,23.53122483038944,79.835457159868,149.5348317823731,100,anomaly
04:53:45,Device_2,ControlSignal,66.5350459674803,34.773977312130455,71.38138848152649,100,normal
04:53:46,Device_4,SensorRead,74.31918643165787,38.97743201469014,206.89537327338186,150,anomaly
04:53:46,Device_2,Maintenance,27.76988624681529,23.46229116016879,102.93067214516606,200,normal
04:53:46,Device_3,Maintenance,46.328621071828174,78.85599068481307,169.03306084941153,200,normal
04:53:46,Device_5,Maintenance,72.92368596024836,85.6236701727561,117.83593362925258,200,anomaly
04:53:46,Device_1,SensorRead,27.978469287480074,56.12124858556385,225.86641822433813,150,anomaly
04:53:47,Device_2,ControlSignal,67.00074636035635,52.86472286930908,86.14755455003657,100,normal
04:53:47,Device_3,SensorRead,47.62038874146923,74.15799697026736,164.6345455499241,150,anomaly
04:53:47,Device_4,ControlSignal,84.57358035932381,40.35229547650716,160.50796832023093,100,anomaly
04:53:47,Device_5,ControlSignal,49.50686181771637,80.98859404227376,150.39867021126884,100,anomaly
04:53:48,Device_1,ControlSignal,42.15308022303291,68.72160433448569,90.45609005283183,100,normal
04:53:48,Device_5,ControlSignal,45.73851122102066,46.53862378933027,101.35752180242582,100,normal
04:53:48,Device_4,SensorRead,61.21524490283395,39.50629922900723,155.18550116934875,150,anomaly
04:53:48,Device_1,SensorRead,20.800328997909652,83.88879578697765,92.2261028983286,150,normal
04:53:48,Device_3,ControlSignal,61.44903574635897,79.02045812687328,225.9262488331373,100,anomaly
04:53:48,Device_2,Maintenance,69.5043667779124,46.324559520165835,92.57401803507341,200,normal
04:53:49,Device_5,Maintenance,68.38563451835907,39.09323474551673,187.6985690885119,200,normal
04:53:49,Device_1,SensorRead,61.687090205441365,18.69846809795166,116.85840783231494,150,normal
04:53:49,Device_4,SensorRead,27.636393699599147,42.482723065469074,118.23857360804169,150,normal
04:53:50,Device_5,ControlSignal,65.67293928214187,32.07877709137179,125.09098346221141,100,anomaly
04:53:50,Device_3,SensorRead,82.68142800834505,11.64674684842229,139.00236322373783,150,normal
04:53:50,Device_2,SensorRead,53.305290749303786,32.181077354883705,91.71153094864606,150,normal
04:53:50,Device_1,ControlSignal,53.248653237435526,46.4360166268981,229.18015080204094,100,anomaly
04:53:51,Device_5,ControlSignal,86.76373503311738,13.470427553342095,134.86684243176197,100,anomaly
04:53:51,Device_4,ControlSignal,76.12398894432758,83.97955736676448,151.574568812785,100,anomaly
04:53:51,Device_1,SensorRead,38.688946832478806,38.380082407777074,230.68762965574388,150,anomaly
04:53:51,Device_3,Maintenance,47.1163968909774,62.19501022214721,58.211034828416985,200,normal
04:53:51,Device_2,ControlSignal,31.571753484866587,43.77388166812934,110.85143313519927,100,anomaly
04:53:52,Device_5,Maintenance,26.825303194698684,18.210779814315046,81.70026259245677,200,normal
04:53:52,Device_4,ControlSignal,20.746984926238348,39.23995306618239,135.42845023962946,100,anomaly
04:53:52,Device_2,Maintenance,32.48815699006131,26.004961927012538,189.4820308117213,200,normal
04:53:52,Device_1,Maintenance,76.61316217344348,40.39149224475223,135.56032874067074,200,normal
04:53:52,Device_3,ControlSignal,40.04303351998793,68.92932283459814,72.98392010304384,100,normal
04:53:52,Device_2,SensorRead,81.36319618149216,23.867259659077604,242.40668783192098,150,anomaly
04:53:53,Device_3,Maintenance,30.53506818034731,25.29178889380824,176.9729066162363,200,normal
04:53:53,Device_1,ControlSignal,43.62734185825035,13.88894661968191,175.3816196794329,100,anomaly
04:53:53,Device_5,Maintenance,71.85116339939714,53.11010199678986,194.57473249830215,200,normal
04:53:53,Device_4,ControlSignal,72.23421501970515,55.27319705147539,176.1923233728609,100,anomaly
04:53:54,Device_5,ControlSignal,68.27651592548054,12.46980891739999,96.09385237229115,100,anomaly
04:53:54,Device_1,ControlSignal,99.26387169031648,86.9444852480566,157.22865076560083,100,anomaly
04:53:54,Device_2,Maintenance,87.81596528123727,88.15652606619864,243.3198776019444,200,anomaly
04:53:54,Device_3,Maintenance,93.11069776664289,60.69320730517471,200.8883176510951,200,anomaly
04:53:55,Device_4,ControlSignal,49.67973387983773,42.90687943086108,160.79838639126643,100,anomaly
04:53:55,Device_5,SensorRead,85.83085783644025,46.35877598484812,102.95665189043945,150,normal
04:53:55,Device_2,ControlSignal,31.86278414492709,84.43628042420694,118.16234076355983,100,anomaly
04:53:55,Device_1,Maintenance,31.38545897018494,86.49642066077357,105.99094455936319,200,normal
04:53:55,Device_4,SensorRead,87.30509974432186,73.82561020825881,208.5790682602551,150,anomaly
04:53:55,Device_3,Maintenance,90.99848807763867,19.70312375154017,141.55917098337454,200,normal
04:53:55,Device_5,Maintenance,75.05204863345298,28.581882425285094,127.2101979073013,200,normal
04:53:56,Device_1,ControlSignal,94.94691775525035,84.93793170928025,209.01434831669857,100,anomaly
04:53:56,Device_2,ControlSignal,36.621692663500625,26.750317223622197,206.16206312562844,100,anomaly
04:53:56,Device_5,Maintenance,96.57654918894677,84.95693398513956,124.9936412284044,200,anomaly
04:53:56,Device_4,SensorRead,47.71332480728561,66.60489925262873,218.47981823998103,150,anomaly
04:53:56,Device_3,SensorRead,26.145942765103438,52.72098515758243,190.37620777684558,150,anomaly
04:53:56,Device_1,ControlSignal,86.76754266460799,47.82917278518682,181.36851608723273,100,anomaly
04:53:57,Device_5,Maintenance,60.775602270083596,11.442459665386133,216.34242730066458,200,normal
04:53:57,Device_4,ControlSignal,86.28620294890689,52.33917949455305,96.45334996803238,100,anomaly
04:53:57,Device_2,ControlSignal,22.043944334500864,87.82572300462728,174.43018516124266,100,anomaly
04:53:57,Device_1,ControlSignal,89.58675900647775,48.06566387621993,227.57643119555001,100,anomaly
04:53:57,Device_3,SensorRead,60.2964265072749,11.621781322667637,233.0575345662164,150,anomaly
04:53:57,Device_5,Maintenance,80.45977265655974,63.2769854113016,191.43513253351867,200,normal
04:53:58,Device_5,Maintenance,52.50584888037854,32.109780827485714,72.66088782191231,200,normal
04:53:58,Device_3,Maintenance,68.48345881345148,85.36547935412497,80.57054798715942,200,anomaly
04:53:58,Device_4,SensorRead,64.25912863315688,21.50886627285688,234.2901203302324,150,anomaly
04:53:58,Device_2,Maintenance,84.76626231451552,27.11150042266371,87.06481392334777,200,anomaly
04:53:58,Device_1,Maintenance,82.81252661536752,46.94218242258725,132.30451328540664,200,normal
04:53:59,Device_5,Maintenance,49.887067089660526,29.39944721192773,241.6546742288519,200,anomaly
04:53:59,Device_2,ControlSignal,23.804574615240732,24.75566590817296,234.064524861716,100,anomaly
04:53:59,Device_3,SensorRead,45.5693109044574,22.399606657396802,214.56347936652256,150,anomaly
04:53:59,Device_4,Maintenance,67.90914408472176,58.23287132768607,126.3828201066028,200,normal
04:53:59,Device_1,Maintenance,34.534608034059445,32.02394302778036,190.49335252468157,200,normal
04:54:00,Device_5,ControlSignal,24.458212436733326,71.12640346679906,132.05780038407522,100,anomaly
04:54:00,Device_2,ControlSignal,93.5589650106109,84.87871905302926,111.2848726265378,100,anomaly
04:54:00,Device_1,ControlSignal,63.44388300329523,86.52906400340217,96.55021225755004,100,anomaly
04:54:00,Device_3,ControlSignal,22.878184422705246,25.380747121407925,79.53664326793259,100,normal
04:54:01,Device_4,SensorRead,77.60143721411194,49.337230282234586,223.8985056103699,150,anomaly
04:54:01,Device_1,Maintenance,55.84010064754668,89.95374388231122,156.4227937938213,200,anomaly
04:54:01,Device_5,Maintenance,44.02880443325158,46.75109146142994,68.46856713904683,200,normal
04:54:01,Device_2,ControlSignal,89.96260994748108,78.32483029531089,77.93104295318204,100,normal
04:54:01,Device_3,ControlSignal,41.82406856690462,44.743091262188734,208.73564752206204,100,anomaly
04:54:02,Device_1,SensorRead,42.81162175458321,78.25922156724376,242.62565916915048,150,anomaly
04:54:02,Device_4,ControlSignal,78.3212766885362,22.417797085477382,148.96223241125153,100,anomaly
04:54:02,Device_5,Maintenance,54.40125759554941,75.33665337161774,119.3354927066446,200,normal
04:54:02,Device_1,Maintenance,28.28596176228728,73.62049001141963,190.05054857773763,200,normal
04:54:03,Device_2,ControlSignal,48.6420205980317,49.73875239802993,129.3291840289578,100,anomaly
04:54:03,Device_4,Maintenance,45.26479627888547,40.81634793747944,97.64165337865391,200,normal
04:54:03,Device_3,Maintenance,51.91286519759788,55.97168233361739,246.91728396385383,200,anomaly
04:54:03,Device_5,Maintenance,34.75068579833773,59.975025591908604,110.86308174966828,200,normal
04:54:03,Device_2,ControlSignal,78.13474641339414,40.43574061898468,137.90692911158206,100,anomaly
04:54:03,Device_4,SensorRead,33.740441898892534,64.35571922042729,166.9974993486033,150,anomaly
04:54:04,Device_1,Maintenance,79.0134857902963,21.614561054388748,81.51032016173383,200,normal
04:54:04,Device_3,SensorRead,29.658691678480338,69.77838335842117,79.46446811485387,150,normal
04:54:04,Device_5,ControlSignal,42.74222249769036,14.863112378082022,61.95784075406176,100,normal
04:54:04,Device_2,SensorRead,88.06919812921211,86.94796465541384,248.1664781869274,150,anomaly
04:54:05,Device_5,SensorRead,75.93862529984796,87.02908532234078,81.08365320799484,150,anomaly
04:54:05,Device_4,SensorRead,39.431964285375955,23.02833545838692,150.60369910367518,150,anomaly
04:54:05,Device_3,ControlSignal,76.76078900014274,12.718604050304183,233.12955325078133,100,anomaly
04:54:05,Device_1,Maintenance,76.42538258522046,77.60532774471359,158.2629752446943,200,anomaly
04:54:05,Device_2,Maintenance,25.412860344139652,25.751457697179454,181.93814576498718,200,normal
04:54:06,Device_5,Maintenance,96.22793479882313,17.199616614797392,113.09250374712516,200,anomaly
04:54:06,Device_4,ControlSignal,67.44219027378517,60.51725400959329,124.40629447691339,100,anomaly
04:54:06,Device_1,Maintenance,56.71240417459476,18.423812975793155,110.89316939185024,200,normal
04:54:06,Device_2,Maintenance,63.9516671615884,86.30338525295122,114.09625881518801,200,anomaly
